"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Dec-14 to 31-Dec-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"8,821.95",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,006.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"9,376.58",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"12,830.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,289.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,124.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,725.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,991,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,201101,03-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"11,076.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"1,674.02",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,466.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"8,803.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,754.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"10,481.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"14,105.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,396.49,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,659.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,701.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,634.27,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,239007,22-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"11,221.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"1,911.53",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,293.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"9,007.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,242.57",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"9,820.63",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"13,579.93",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,358.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,317.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,701.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,967.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,216050,11-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"10,636.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"1,907.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,323.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"9,056.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,999.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"9,950.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"13,553.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,396.49,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,523.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,701.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,539.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,228038,17-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"10,476.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIKEN FLOORING CONTRACTS,207937,24-Dec-14,Adult Social Care,  Estates,300454,110003  ,Repair and Maintenance,"1,659.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,177464,01-Dec-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,560,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,213577,10-Dec-14,Highways and Transport Services,  Maintenance - South East,200220,132001  ,Plant Hire,560,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIREY CONSULTANCY SERVICE LTD,184766,15-Dec-14,Central Services,  Business Rates,126031,145003  ,Computer software,499,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIREY CONSULTANCY SERVICE LTD,184766,15-Dec-14,Central Services,  Council Tax,126032,145003  ,Computer software,499,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIREY CONSULTANCY SERVICE LTD,184766,15-Dec-14,Housing Services,  Investigations,126051,145003  ,Computer software,499,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIREY CONSULTANCY SERVICE LTD,184766,15-Dec-14,Housing Services,  Benefits Assessment,126052,145003  ,Computer software,499,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIRWAVE SOLUTIONS LIMITED,192527,10-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,145002  ,Computer hardware,"1,331.53",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIRWAVE SOLUTIONS LIMITED,192527,10-Dec-14,Fire and Rescue Services,  Fire Services Support,30200,145001  ,Data Lines,"1,983.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIRWAVE SOLUTIONS LIMITED,192527,10-Dec-14,Fire and Rescue Services,  Fire Services Support,30200,145002  ,Computer hardware,"1,469.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206707,04-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"6,558.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206707,04-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"5,684.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206707,04-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"2,831.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243111,23-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,267.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243112,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,541.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243113,23-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"4,684.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243113,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"3,789.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243113,23-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"2,831.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206708,04-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206708,04-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206708,04-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"7,579.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,206708,04-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"3,789.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243114,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,243114,23-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"1,873.88",Expense
