"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Oct-14 to 31-Oct-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109161,08-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,505.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109171,08-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,281.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109152,08-Oct-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"2,722.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109156,08-Oct-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"2,514.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109159,08-Oct-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"2,299.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,119974,15-Oct-14,Adult Social Care,  CHC Packages,306420,167002  ,Other Independent Care,"2,390.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,119899,15-Oct-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,452.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,119900,15-Oct-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,259.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109150,08-Oct-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"2,625.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109173,08-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,351.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109175,08-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,281.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109176,24-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,165000  ,Grants to Voluntary Bodies,320,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109179,24-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,165000  ,Grants to Voluntary Bodies,360,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109181,27-Oct-14,Highways and Transport Services,  Concessionary Travel,204140,136001  ,Concessions to Bus Operators,360,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,109183,08-Oct-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"3,528.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADAPT,143552,29-Oct-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"1,650.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,138459,31-Oct-14,Central Services,  Electoral Registration,118001,144052  ,Postage & Carriage,"1,374.35",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,101535,03-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,689.45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,101575,03-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,717.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,114005,10-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"1,272.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,114002,10-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,297.07,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,129706,21-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,618.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,129695,21-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"1,364.38",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,129700,21-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"1,744.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,150123,31-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"1,656.63",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,150119,31-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"1,555.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,150121,31-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,732.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADARE INSPIRED COMMUNICATIONS,132174,31-Oct-14,Central Services,  Electoral Registration,118001,143000  ,Printing & Stationery,"-4,416.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADASS,126456,17-Oct-14,Adult Social Care,  Senior Management Team,300400,101100  ,Staff Training & Development,540,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADASS,126461,17-Oct-14,Adult Social Care,  Senior Management Team,300400,101100  ,Staff Training & Development,540,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,114587,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,188.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,114574,10-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,552,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,114576,10-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,552,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,95575,09-Oct-14,Environmental and Regulatory Services,  NEAT Team North - Alnwick,217100,167021  ,Waste Disposal,284.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,95576,09-Oct-14,Environmental and Regulatory Services,  NEAT Team West,217300,167021  ,Waste Disposal,350.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADMEC,95577,16-Oct-14,Environmental and Regulatory Services,  NEAT Team North - Alnwick,217100,167021  ,Waste Disposal,340.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADOPTION UK,96795,07-Oct-14,Children's and Education Services,  Family Placement Service,17012,181001  ,Other Placement Costs,426.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,120700,15-Oct-14,Central Services,  Cramlington Customer Serv Off - Running Costs,294944,110000  ,Building Maintenance - Structural - Planned,553.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,120706,15-Oct-14,Central Services,  County Hall Running Costs (6250),295060,110000  ,Building Maintenance - Structural - Planned,848.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,120707,15-Oct-14,Highways and Transport Services,  Bearl,200870,110000  ,Building Maintenance - Structural - Planned,548.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,120708,15-Oct-14,Highways and Transport Services,  Alnwick Willowburn,200810,110000  ,Building Maintenance - Structural - Planned,550.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,101751,03-Oct-14,Central Services,  Morpeth Town Hall - Running Costs,294933,110000  ,Building Maintenance - Structural - Planned,275.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,101754,03-Oct-14,Environmental and Regulatory Services,  Blyth Depot - Depot Running Costs,225610,110000  ,Building Maintenance - Structural - Planned,285.81,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,127050,17-Oct-14,Central Services,  Morpeth Town Hall - Running Costs,294933,110000  ,Building Maintenance - Structural - Planned,275.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,127053,17-Oct-14,Environmental and Regulatory Services,  Blyth Depot - Depot Running Costs,225610,110000  ,Building Maintenance - Structural - Planned,285.81,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,127061,17-Oct-14,Cultural and Related Services,"  Fenkle Street, Alnwick",294902,110000  ,Building Maintenance - Structural - Planned,292.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,127062,17-Oct-14,Cultural and Related Services,  Amble County Library,252050,110000  ,Building Maintenance - Structural - Planned,390.41,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,97246,02-Oct-14,Cultural and Related Services,  Linton Welfare - Running Costs,294910,110000  ,Building Maintenance - Structural - Planned,250.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED RADIATORS LTD,92032,21-Oct-14,Highways and Transport Services,  Hexham Burn Lane Workshop,205270,130001  ,Vehicle Repairs and maintenance,300,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED RADIATORS LTD,97033,27-Oct-14,Highways and Transport Services,  Stakeford Workshop,205220,130001  ,Vehicle Repairs and maintenance,345,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105283,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,430.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105284,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,835.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105285,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,676.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105286,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,800,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105288,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,980,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105291,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,180.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105293,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,667.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,105295,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,440.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED WORKSHOPS LIMITED,120782,27-Oct-14,Highways and Transport Services,  Hexham Tyne Mills Workshop,205280,140004  ,Equipment Maintenance,330,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,94386,06-Oct-14,Children's and Education Services,  Leaving Care Payments,16011,181002  ,Other Adults Leaving Care Payments,"1,457.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,132697,22-Oct-14,Highways and Transport Services,"  Ashington, Blyth and Tyne Railway",202120,144025  ,Professional Services,"3,419.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  LD North - LN1A1,306152,167009  ,Day Care,82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167009  ,Day Care,"1,127.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167009  ,Day Care,307.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167009  ,Day Care,"1,332.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167009  ,Day Care,164,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167009  ,Day Care,184.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,348.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,"3,075.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,131048,22-Oct-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,132152,22-Oct-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,144330,29-Oct-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"2,028.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,144330,29-Oct-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,296.97,Expense
