"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Feb-14 to 28-Feb-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5131461,05-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,45.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5131461,05-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5131461,05-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,872.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5131461,05-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5131461,05-Feb-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,967.39",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,147.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,441.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,587.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"14,319.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,446.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"15,262.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,233.59,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,565.13",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,879.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5142821,11-Feb-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"13,334.27",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,238.70",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,429.19,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"6,058.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"13,501.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"7,564.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"14,093.63",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,171.02,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"3,809.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"1,014.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5157741,20-Feb-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,425.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5153877,20-Feb-14,Highways and Transport Services ,  Maintenance - South East,200220,2532  ,Highways Materials,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5153874,20-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2062  ,External Hires,770,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5153843,18-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,260,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AINSCOUGH CRANE HIRE LIMITED,5132557,25-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,925.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIRWAVE SOLUTIONS LIMITED,5140013,18-Feb-14,Fire and Rescue Services ,  Fire & Rescue Services Admin Centre,30100,2722  ,Communications/radio schemes/data,"1,287.11",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5131398,04-Feb-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3359  ,Residential Care,651.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163181,21-Feb-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3359  ,Residential Care,586.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163153,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"10,057.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163153,21-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163153,21-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,115.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163154,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"1,137.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163155,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"8,381.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163155,21-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163155,21-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,115.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163156,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163156,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"6,705.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163156,21-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163156,21-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,266.59",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163157,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163157,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"6,705.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163157,21-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163157,21-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,230.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163158,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"3,352.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5163159,21-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"3,352.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140487,07-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"5,157.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140487,07-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"7,520.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140487,07-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"2,321.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156437,19-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"5,157.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156437,19-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"7,520.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156437,19-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"2,321.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140488,07-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140488,07-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140488,07-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"9,405.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140488,07-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156438,19-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156438,19-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156438,19-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"9,405.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156438,19-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140489,07-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,459.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140489,07-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,140.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140490,07-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140490,07-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"11,291.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156439,19-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"3,729.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5156439,19-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"11,291.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140491,07-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"5,593.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140491,07-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"7,520.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5140491,07-Feb-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,885.32",Expense
