"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Nov-14 to 30-Nov-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,187144,24-Nov-14,Central Services,  Property SLA Recharges - Three Quays Academy at Blyth,128047,110000  ,Building Maintenance - Structural - Planned,269.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,187133,24-Nov-14,Environmental and Regulatory Services,  Morpeth Depot - Depot Running Costs,225410,110000  ,Building Maintenance - Structural - Planned,883.93,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,187138,24-Nov-14,Central Services,  Civic Centre Blyth - Running Costs,294941,110000  ,Building Maintenance - Structural - Planned,"1,307.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,187139,24-Nov-14,Cultural and Related Services,  Bellingham County Library,252290,110000  ,Building Maintenance - Structural - Planned,575.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADT FIRE AND SECURITY,187452,24-Nov-14,Adult Social Care,  Alnbank,300152,110003  ,Repair and Maintenance,350,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151804,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,287.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151802,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,552.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151796,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,508.58",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151793,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,680,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151791,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,833,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151790,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,003.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151787,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,400.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,151781,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,224.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,192805,27-Nov-14,Highways and Transport Services,"  Ashington, Blyth and Tyne Railway",202120,144025  ,Professional Services,"1,519.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AESICA PHARMACEUTICALS LIMITED,150870,03-Nov-14,Regional Growth Fund,  Regional Growth Fund,991220,500098  ,Partnership Development Projects,"1,230.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AESICA PHARMACEUTICALS LIMITED,157040,06-Nov-14,Regional Growth Fund,  Regional Growth Fund,991220,500098  ,Partnership Development Projects,717.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AFFORDABLE ARCHITECTURE,193071,28-Nov-14,N/A,  Amble Seafood Town,990396,500098  ,Partnership Development Projects,750,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167009  ,Day Care,102.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167009  ,Day Care,"1,148.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167009  ,Day Care,246,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167009  ,Day Care,"1,435.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167009  ,Day Care,246,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167009  ,Day Care,184.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,389.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,"2,624.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,185000,21-Nov-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,20.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177559,18-Nov-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"2,028.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,296.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"9,226.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,363.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"8,921.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"13,646.77",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,314.59,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,403.13",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,725.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,539.17,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,154112,05-Nov-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"9,426.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"1,894.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,296.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"8,731.22",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,282.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"8,704.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"13,284.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,314.59,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,161.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,100.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,725.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,903.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,177852,19-Nov-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"10,939.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"2,028.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,357.07,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"8,893.61",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"13,726.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"7,226.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"14,038.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,318.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,"4,377.09",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167008  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,111.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,725.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,539.17,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,164054,12-Nov-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"9,361.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,191000,26-Nov-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"1,907.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,191000,26-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167008  ,Homecare,296.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,191000,26-Nov-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,153.53,Expense
