"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jul-14 to 31-Jul-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AFTER ADOPTION YORKSHIRE,5358974,14-Jul-14,Childrens Social Care ,  Family Placement Service,17012,3374  ,Block Contracts,"7,869.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AFTER ADOPTION YORKSHIRE,5358978,14-Jul-14,Childrens Social Care ,  Family Placement Service,17012,3374  ,Block Contracts,"7,868.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AFTER ADOPTION YORKSHIRE,5358980,14-Jul-14,Childrens Social Care ,  Family Placement Service,17012,3374  ,Block Contracts,"7,869.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,48.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,6.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,7.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,140.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,33.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,7.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351300,09-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,38.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5340258,01-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380815,29-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,094.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,507.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,278.22",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,692.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,240.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"13,334.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,258.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,254.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,654.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,491.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5380106,29-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"9,734.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,094.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,513.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,377.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"16,102.41",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"7,872.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"12,709.53",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,258.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,555.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,102.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,919.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5341037,02-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"10,071.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,094.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,573.43,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,171.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,216.99",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,882.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,074.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"12,809.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,258.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,370.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,919.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5351305,09-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"9,803.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,072.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,507.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,227.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,177.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,393.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3352  ,Other Independent Care,94.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"7,995.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3352  ,Other Independent Care,39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"13,486.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,258.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,030.26",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,654.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5369718,22-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"9,713.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,094.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,501.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,084.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,722.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5361318,16-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,059.24",Expense
