"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jan-14 to 31-Jan-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,5094528,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,000.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED TAXIS,5094674,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,885,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVANCED WORKSHOPS LIMITED,5111938,21-Jan-14,Highways and Transport Services ,  Hexham Tyne Mills Workshop,205280,2504  ,Equipment Maintenance,274.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119498,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,435,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119502,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"3,768.79",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119491,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"1,095.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119500,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"4,080.58",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119487,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"1,964.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5124077,30-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,393.02,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119494,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"4,044.17",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119486,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"1,852.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119488,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"1,724.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119495,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"4,750.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119490,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"2,333.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ADVOCATE EDUCATION,5119485,24-Jan-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,4116  ,Supported Accommodation,"3,338.95",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5089687,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"18,472.47",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5091176,07-Jan-14,Highways and Transport Services ,  Design,202150,0670  ,Agency Staff,"5,560.90",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5089215,06-Jan-14,Highways and Transport Services ,  Design,202150,2532  ,Highways Materials,"3,537.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5108577,17-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"15,728.80",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5110924,20-Jan-14,Highways and Transport Services ,  Design,202150,0670  ,Agency Staff,"16,410.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AECOM LTD,5121599,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,136.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,194.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,349.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"6,426.27",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,095.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"7,526.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"14,135.97",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,202.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"3,747.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,69.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,20.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"1,018.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,428.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5089766,07-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"7,747.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3361  ,Day Care,61.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3361  ,Day Care,861,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3361  ,Day Care,123,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3361  ,Day Care,"1,414.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3361  ,Day Care,307.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3361  ,Day Care,123,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3361  ,Day Care,246,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care ,  Older MH South - PSMB1,306411,3361  ,Day Care,"1,783.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5111519,21-Jan-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,184.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102915,14-Jan-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,128.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,457.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"8,635.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,383.27",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,581.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"15,211.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,202.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,073.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,879.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5102961,15-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"13,603.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"1,963.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,654.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,520.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"14,921.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,289.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"14,812.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,202.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,072.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"1,316.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5119492,24-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,488.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5110424,20-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,515.55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5110424,20-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,108.18,Expense
