"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-May-14 to 31-May-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5290643,27-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3361  ,Day Care,389.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5290643,27-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3361  ,Day Care,164,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5290643,27-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3361  ,Day Care,451,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5290643,27-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3361  ,Day Care,"2,070.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5264253,07-May-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"3,748.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,084.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  LD North - LN1A1,306152,3352  ,Other Independent Care,41.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,441.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,737.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"15,412.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3352  ,Other Independent Care,37.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,309.83",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3352  ,Other Independent Care,-40.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"13,488.13",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,95.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,394.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,919.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293092,29-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"11,609.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,199.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,441.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,177.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,507.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"14,883.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,489.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"13,717.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,95.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,275.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,919.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5263300,08-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,503.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,127.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,441.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,213.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"7,738.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"14,616.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"8,426.27",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3360  ,Homecare,"13,839.17",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3360  ,Homecare,95.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3360  ,Homecare,"4,183.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,111.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,53.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,919.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,436.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5271319,13-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"11,419.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5293099,29-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,265.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AGE UK NORTHUMBERLAND,5284439,22-May-14,Adult Social Care ,  Block Contracts,303001,3374  ,Block Contracts,369,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5281568,20-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,560,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5253112,20-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,560,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIMRANGE (NE) LTD,5263352,14-May-14,Highways and Transport Services ,  Maintenance - South East,200220,2062  ,External Hires,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AIRBUS DEFENCE AND SPACE,5255319,14-May-14,Fire and Rescue Services ,  Fire & Rescue Services Admin Centre,30100,2722  ,Communications/radio schemes/data,"9,310.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5292998,28-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5292998,28-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286868,22-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270355,12-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"1,235.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286870,22-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286870,22-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286870,22-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286870,22-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"6,803.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286870,22-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"1,330.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270452,12-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,982.19,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286887,22-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"6,046.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286887,22-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286887,22-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,239.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286887,22-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"2,210.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270357,12-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"2,334.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270357,12-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,778.29,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270357,12-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,984.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5270357,12-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,823.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286888,22-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"2,217.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,AKARI CARE,5286889,22-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"5,028.96",Expense
